id,review,sentiment
1657,Canon dan Epson memiliki kelebihan masing-masing.,Netral
1658,"Saya suka hasil cetak Epson, tapi harganya lumayan mahal.",Netral
1659,Printer ini punya masalah dengan kecepatan cetak.,Negatif
1660,Epson lebih baik dalam cetakan hitam putih dibanding kompetitor.,Positif
1661,Brother memiliki konektivitas yang lebih baik dari Epson.,Negatif
1662,Canon lebih awet dibanding Epson.,Negatif
1663,"Printer Brother lebih murah, tapi Epson lebih tahan lama.",Positif
1664,Epson terlalu mahal dibanding kompetitor.,Negatif
1665,Epson punya teknologi baru yang membuat tinta lebih irit.,Positif
1666,Saya kecewa dengan layanan garansi dari Epson.,Negatif
1667,Kualitas kertas yang digunakan juga mempengaruhi hasil cetakan.,Netral
1668,"Saya menggunakan Epson selama 5 tahun, masih bekerja dengan baik.",Positif
1669,Saya lebih memilih Epson karena kehandalannya dalam jangka panjang.,Positif
1670,Printer Epson cepat panas saat mencetak banyak dokumen.,Negatif
1671,Kualitas kertas yang digunakan juga mempengaruhi hasil cetakan.,Netral
1672,"HP lebih murah, tapi Epson lebih awet.",Positif
1673,Saya kecewa dengan layanan garansi dari Epson.,Negatif
1674,Epson unggul dalam efisiensi tinta dibanding Canon.,Positif
1675,Canon memiliki lebih banyak opsi printer dibanding Epson.,Negatif
1676,Brother lebih hemat listrik dibanding Epson.,Negatif
1677,"Saya menggunakan Epson selama 5 tahun, masih bekerja dengan baik.",Positif
1678,Dukungan teknis Epson lebih baik dibanding Canon.,Positif
1679,Saya lebih suka Canon karena kualitas warna lebih tajam.,Negatif
1680,Xerox lebih cepat dalam mencetak dokumen besar dibanding Epson.,Negatif
1681,Dukungan teknis Epson lebih baik dibanding Canon.,Positif
1682,Canon lebih bagus dari Epson dalam mencetak warna.,Negatif
1683,Canon lebih bagus dari Epson dalam mencetak warna.,Negatif
1684,Harga printer Epson terlalu tinggi dibanding HP.,Negatif
1685,Brother lebih hemat listrik dibanding Epson.,Negatif
1686,"Saya mencoba Epson dan Canon, Epson lebih stabil.",Positif
1687,"Epson punya banyak fitur, tapi harganya sedikit lebih mahal dari HP.",Netral
1688,Printer ini punya masalah dengan kecepatan cetak.,Negatif
1689,"HP lebih murah, tapi Epson lebih awet.",Positif
1690,"Saya puas dengan kualitas Epson, lebih baik dari printer lain yang pernah saya pakai.",Positif
1691,Epson lebih ramah lingkungan dibanding printer lain.,Positif
1692,Printer HP sering mengalami masalah koneksi Wi-Fi.,Positif
1693,Epson lebih ramah lingkungan dibanding printer lain.,Positif
1694,"Saya suka hasil cetak Epson, tapi harganya lumayan mahal.",Netral
1695,Printer Epson cepat panas saat mencetak banyak dokumen.,Negatif
1696,"Printer Brother lebih murah, tapi Epson lebih tahan lama.",Positif
1697,"Saya senang dengan hasil cetak Epson, warnanya sangat hidup.",Positif
1698,"Saya senang dengan hasil cetak Epson, warnanya sangat hidup.",Positif
1699,"Printer ini sering macet, saya kecewa.",Negatif
1700,Harga printer Epson terlalu tinggi dibanding HP.,Negatif
1701,Epson lebih ramah lingkungan dibanding printer lain.,Positif
1702,Brother memiliki konektivitas yang lebih baik dari Epson.,Negatif
1703,Saya lebih memilih Epson karena kehandalannya dalam jangka panjang.,Positif
1704,Printer Epson punya banyak pilihan tinta yang murah.,Positif
1705,Canon lebih cepat dalam mencetak foto dibanding Epson.,Negatif
1706,Xerox lebih cepat dalam mencetak dokumen besar dibanding Epson.,Negatif
1707,"Dibandingkan dengan HP, Epson lebih irit tinta.",Positif
1708,Epson unggul dalam efisiensi tinta dibanding Canon.,Positif
1709,Epson lebih mudah dirawat dibanding kompetitor.,Positif
1710,Saya lebih memilih Epson karena kehandalannya dalam jangka panjang.,Positif
1711,HP punya desain yang lebih kompak dibanding Epson.,Negatif
1712,Printer HP lebih mahal tapi kualitasnya sama saja dengan Epson.,Netral
1713,Epson terlalu mahal dibanding kompetitor.,Negatif
1714,Dukungan teknis Epson lebih baik dibanding Canon.,Positif
1715,Canon lebih bagus dari Epson dalam mencetak warna.,Negatif
1716,Printer Epson lebih hemat tinta dibanding HP.,Positif
1717,Harga printer Epson terlalu tinggi dibanding HP.,Negatif
1718,Harga printer Epson terlalu tinggi dibanding HP.,Negatif
1719,"Kualitas cetak Epson sangat tajam, lebih baik dari kompetitor.",Positif
1720,Epson lebih mudah dirawat dibanding kompetitor.,Positif
1721,Saya lebih suka Canon karena kualitas warna lebih tajam.,Negatif
1722,Canon lebih awet dibanding Epson.,Negatif
1723,Kualitas kertas yang digunakan juga mempengaruhi hasil cetakan.,Netral
1724,"Saya suka hasil cetak Epson, tapi harganya lumayan mahal.",Netral
1725,"Saya senang dengan hasil cetak Epson, warnanya sangat hidup.",Positif
1726,Epson lebih mudah dirawat dibanding kompetitor.,Positif
1727,Epson lebih mudah dirawat dibanding kompetitor.,Positif
1728,Saya lebih memilih Epson karena kehandalannya dalam jangka panjang.,Positif
1729,HP punya desain yang lebih kompak dibanding Epson.,Negatif
1730,Epson lebih baik untuk cetak foto dibanding kompetitor.,Positif
1731,Epson lebih ramah lingkungan dibanding printer lain.,Positif
1732,Epson lebih baik untuk cetak foto dibanding kompetitor.,Positif
1733,Epson unggul dalam efisiensi tinta dibanding Canon.,Positif
1734,Printer HP sering mengalami masalah koneksi Wi-Fi.,Positif
1735,"Saya mencoba Epson dan Canon, Epson lebih stabil.",Positif
1736,"Saya mencoba Epson dan Canon, Epson lebih stabil.",Positif
1737,Printer ini punya masalah dengan kecepatan cetak.,Negatif
1738,"Saya menggunakan Epson selama 5 tahun, masih bekerja dengan baik.",Positif
1739,"Printer Brother lebih murah, tapi Epson lebih tahan lama.",Positif
1740,Harga printer Epson terlalu tinggi dibanding HP.,Negatif
1741,"Saya suka hasil cetak Epson, tapi harganya lumayan mahal.",Netral
1742,Brother lebih baik untuk cetak dokumen teks dibanding Epson.,Negatif
1743,"Saya mencoba Epson dan Canon, Epson lebih stabil.",Positif
1744,"Saya menggunakan Epson selama 5 tahun, masih bekerja dengan baik.",Positif
1745,Printer ini punya masalah dengan kecepatan cetak.,Negatif
1746,Printer HP sering mengalami masalah koneksi Wi-Fi.,Positif
1747,"Saya mencoba HP dan Epson, kualitas keduanya hampir sama.",Netral
1748,"Saya kecewa dengan printer ini, kualitas cetakannya jelek.",Negatif
1749,Canon lebih awet dibanding Epson.,Negatif
1750,"Saya mencoba HP dan Epson, kualitas keduanya hampir sama.",Netral
1751,Saya lebih suka Canon karena kualitas warna lebih tajam.,Negatif
1752,Saya lebih memilih Epson karena kehandalannya dalam jangka panjang.,Positif
1753,"Saya menggunakan Epson selama 5 tahun, masih bekerja dengan baik.",Positif
1754,Canon lebih awet dibanding Epson.,Negatif
1755,Printer Epson cepat panas saat mencetak banyak dokumen.,Negatif
1756,Epson lebih ramah lingkungan dibanding printer lain.,Positif
1757,"Dibandingkan dengan HP, Epson lebih irit tinta.",Positif
1758,Canon lebih awet dibanding Epson.,Negatif
1759,"Saya mencoba HP dan Epson, kualitas keduanya hampir sama.",Netral
1760,Printer HP lebih mahal tapi kualitasnya sama saja dengan Epson.,Netral
1761,Brother memiliki konektivitas yang lebih baik dari Epson.,Negatif
1762,Xerox lebih cepat dalam mencetak dokumen besar dibanding Epson.,Negatif
1763,"Saya puas dengan kualitas Epson, lebih baik dari printer lain yang pernah saya pakai.",Positif
1764,"Printer ini sering macet, saya kecewa.",Negatif
1765,Canon lebih bagus dari Epson dalam mencetak warna.,Negatif
1766,Canon dan Epson memiliki kelebihan masing-masing.,Netral
1767,"Saya suka hasil cetak Epson, tapi harganya lumayan mahal.",Netral
1768,Epson lebih mudah dirawat dibanding kompetitor.,Positif
1769,"Printer Brother lebih murah, tapi Epson lebih tahan lama.",Positif
1770,Saya kecewa dengan layanan garansi dari Epson.,Negatif
1771,"Saya suka hasil cetak Epson, tapi harganya lumayan mahal.",Netral
1772,Canon memiliki lebih banyak opsi printer dibanding Epson.,Negatif
1773,Epson terlalu mahal dibanding kompetitor.,Negatif
1774,Printer HP lebih mahal tapi kualitasnya sama saja dengan Epson.,Netral
1775,Printer Epson lebih hemat tinta dibanding HP.,Positif
1776,Saya kecewa dengan layanan garansi dari Epson.,Negatif
1777,Epson punya teknologi baru yang membuat tinta lebih irit.,Positif
1778,Canon dan Epson memiliki kelebihan masing-masing.,Netral
1779,"Saya kecewa dengan printer ini, kualitas cetakannya jelek.",Negatif
1780,Saya lebih memilih Epson karena kehandalannya dalam jangka panjang.,Positif
1781,Printer Epson punya banyak pilihan tinta yang murah.,Positif
1782,"Saya mencoba Epson dan Canon, Epson lebih stabil.",Positif
1783,"Saya puas dengan kualitas Epson, lebih baik dari printer lain yang pernah saya pakai.",Positif
1784,"Dibandingkan dengan HP, Epson lebih irit tinta.",Positif
1785,Canon lebih bagus dari Epson dalam mencetak warna.,Negatif
1786,HP punya desain yang lebih kompak dibanding Epson.,Negatif
1787,HP punya desain yang lebih kompak dibanding Epson.,Negatif
1788,Xerox lebih cepat dalam mencetak dokumen besar dibanding Epson.,Negatif
1789,"Saya senang dengan hasil cetak Epson, warnanya sangat hidup.",Positif
1790,Printer Epson ini sangat bagus dan awet.,Positif
1791,"Printer Brother lebih murah, tapi Epson lebih tahan lama.",Positif
1792,Epson lebih ramah lingkungan dibanding printer lain.,Positif
1793,"Saya senang dengan hasil cetak Epson, warnanya sangat hidup.",Positif
1794,Canon memiliki lebih banyak opsi printer dibanding Epson.,Negatif
1795,"Saya senang dengan hasil cetak Epson, warnanya sangat hidup.",Positif
1796,Brother lebih hemat listrik dibanding Epson.,Negatif
1797,Printer ini punya masalah dengan kecepatan cetak.,Negatif
1798,Dukungan teknis Epson lebih baik dibanding Canon.,Positif
1799,Saya kecewa dengan layanan garansi dari Epson.,Negatif
1800,Printer HP lebih mahal tapi kualitasnya sama saja dengan Epson.,Netral
1801,Epson unggul dalam efisiensi tinta dibanding Canon.,Positif
1802,Xerox lebih cepat dalam mencetak dokumen besar dibanding Epson.,Negatif
1803,Brother lebih baik untuk cetak dokumen teks dibanding Epson.,Negatif
1804,"Printer ini sering macet, saya kecewa.",Negatif
1805,Brother memiliki konektivitas yang lebih baik dari Epson.,Negatif
1806,"Saya mencoba Epson dan Canon, Epson lebih stabil.",Positif
1807,Printer ini punya masalah dengan kecepatan cetak.,Negatif
1808,Kualitas kertas yang digunakan juga mempengaruhi hasil cetakan.,Netral
1809,"Epson punya banyak fitur, tapi harganya sedikit lebih mahal dari HP.",Netral
1810,Printer ini punya masalah dengan kecepatan cetak.,Negatif
1811,Epson lebih ramah lingkungan dibanding printer lain.,Positif
1812,Brother lebih hemat listrik dibanding Epson.,Negatif
1813,Harga printer Epson terlalu tinggi dibanding HP.,Negatif
1814,"Epson punya banyak fitur, tapi harganya sedikit lebih mahal dari HP.",Netral
1815,HP punya desain yang lebih kompak dibanding Epson.,Negatif
1816,Epson lebih baik dalam cetakan hitam putih dibanding kompetitor.,Positif
1817,"Saya puas dengan kualitas Epson, lebih baik dari printer lain yang pernah saya pakai.",Positif
1818,Printer HP lebih mahal tapi kualitasnya sama saja dengan Epson.,Netral
1819,"Saya senang dengan hasil cetak Epson, warnanya sangat hidup.",Positif
1820,Epson punya teknologi baru yang membuat tinta lebih irit.,Positif
1821,"Epson punya banyak fitur, tapi harganya sedikit lebih mahal dari HP.",Netral
1822,Epson lebih ramah lingkungan dibanding printer lain.,Positif
1823,Brother lebih hemat listrik dibanding Epson.,Negatif
1824,"Saya menggunakan Epson selama 5 tahun, masih bekerja dengan baik.",Positif
1825,Epson terlalu mahal dibanding kompetitor.,Negatif
1826,Epson lebih baik dalam cetakan hitam putih dibanding kompetitor.,Positif
1827,Printer Epson cepat panas saat mencetak banyak dokumen.,Negatif
1828,Brother memiliki konektivitas yang lebih baik dari Epson.,Negatif
1829,"Saya mencoba Epson dan Canon, Epson lebih stabil.",Positif
1830,"Saya mencoba Epson dan Canon, Epson lebih stabil.",Positif
1831,Epson unggul dalam efisiensi tinta dibanding Canon.,Positif
1832,HP punya desain yang lebih kompak dibanding Epson.,Negatif
1833,Epson lebih ramah lingkungan dibanding printer lain.,Positif
1834,Epson terlalu mahal dibanding kompetitor.,Negatif
1835,Saya kecewa dengan layanan garansi dari Epson.,Negatif
1836,"Saya senang dengan hasil cetak Epson, warnanya sangat hidup.",Positif
1837,HP punya desain yang lebih kompak dibanding Epson.,Negatif
1838,"Saya kecewa dengan printer ini, kualitas cetakannya jelek.",Negatif
1839,"HP lebih murah, tapi Epson lebih awet.",Positif
1840,Kualitas kertas yang digunakan juga mempengaruhi hasil cetakan.,Netral
1841,"Saya kecewa dengan printer ini, kualitas cetakannya jelek.",Negatif
1842,Epson terlalu mahal dibanding kompetitor.,Negatif
1843,Epson lebih ramah lingkungan dibanding printer lain.,Positif
1844,"Saya kecewa dengan printer ini, kualitas cetakannya jelek.",Negatif
1845,Saya lebih suka Canon karena kualitas warna lebih tajam.,Negatif
1846,Saya lebih suka Canon karena kualitas warna lebih tajam.,Negatif
1847,Printer Epson punya banyak pilihan tinta yang murah.,Positif
1848,Canon lebih cepat dalam mencetak foto dibanding Epson.,Negatif
1849,Epson lebih mudah dirawat dibanding kompetitor.,Positif
1850,"Saya mencoba HP dan Epson, kualitas keduanya hampir sama.",Netral
1851,Printer Epson ini sangat bagus dan awet.,Positif
1852,Printer Epson ini sangat bagus dan awet.,Positif
1853,Epson terlalu mahal dibanding kompetitor.,Negatif
1854,Dukungan teknis Epson lebih baik dibanding Canon.,Positif
1855,Xerox lebih cepat dalam mencetak dokumen besar dibanding Epson.,Negatif
1856,Epson terlalu mahal dibanding kompetitor.,Negatif
1857,Epson lebih baik untuk cetak foto dibanding kompetitor.,Positif
1858,"Epson punya banyak fitur, tapi harganya sedikit lebih mahal dari HP.",Netral
1859,"Printer Brother lebih murah, tapi Epson lebih tahan lama.",Positif
1860,Printer ini punya masalah dengan kecepatan cetak.,Negatif
1861,Canon lebih cepat dalam mencetak foto dibanding Epson.,Negatif
1862,Epson memiliki layanan purna jual yang lebih baik dari Brother.,Positif
1863,Canon lebih awet dibanding Epson.,Negatif
1864,Dukungan teknis Epson lebih baik dibanding Canon.,Positif
1865,Canon memiliki lebih banyak opsi printer dibanding Epson.,Negatif
1866,Epson lebih ramah lingkungan dibanding printer lain.,Positif
1867,Xerox lebih cepat dalam mencetak dokumen besar dibanding Epson.,Negatif
1868,Epson lebih baik dalam cetakan hitam putih dibanding kompetitor.,Positif
1869,Saya lebih suka Canon karena kualitas warna lebih tajam.,Negatif
1870,"Kualitas cetak Epson sangat tajam, lebih baik dari kompetitor.",Positif
1871,"Epson punya banyak fitur, tapi harganya sedikit lebih mahal dari HP.",Netral
1872,Epson unggul dalam efisiensi tinta dibanding Canon.,Positif
1873,"Dibandingkan dengan HP, Epson lebih irit tinta.",Positif
1874,Epson punya teknologi baru yang membuat tinta lebih irit.,Positif
1875,Canon lebih awet dibanding Epson.,Negatif
1876,Canon dan Epson memiliki kelebihan masing-masing.,Netral
1877,Epson memiliki layanan purna jual yang lebih baik dari Brother.,Positif
1878,Harga printer Epson terlalu tinggi dibanding HP.,Negatif
1879,Epson terlalu mahal dibanding kompetitor.,Negatif
1880,Xerox lebih cepat dalam mencetak dokumen besar dibanding Epson.,Negatif
1881,"Saya senang dengan hasil cetak Epson, warnanya sangat hidup.",Positif
1882,Epson memiliki layanan purna jual yang lebih baik dari Brother.,Positif
1883,Epson lebih baik untuk cetak foto dibanding kompetitor.,Positif
1884,Canon dan Epson memiliki kelebihan masing-masing.,Netral
1885,Epson lebih ramah lingkungan dibanding printer lain.,Positif
1886,Harga printer Epson terlalu tinggi dibanding HP.,Negatif
1887,Canon lebih bagus dari Epson dalam mencetak warna.,Negatif
1888,Canon memiliki lebih banyak opsi printer dibanding Epson.,Negatif
1889,Epson memberikan hasil cetak yang konsisten dibanding HP.,Positif
1890,Brother memiliki konektivitas yang lebih baik dari Epson.,Negatif
1891,Printer Epson punya banyak pilihan tinta yang murah.,Positif
1892,Epson lebih baik untuk cetak foto dibanding kompetitor.,Positif
1893,"HP lebih murah, tapi Epson lebih awet.",Positif
1894,"Kualitas cetak Epson sangat tajam, lebih baik dari kompetitor.",Positif
1895,Epson memiliki layanan purna jual yang lebih baik dari Brother.,Positif
1896,Canon dan Epson memiliki kelebihan masing-masing.,Netral
1897,"Printer ini sering macet, saya kecewa.",Negatif
1898,"Saya suka hasil cetak Epson, tapi harganya lumayan mahal.",Netral
1899,Xerox lebih cepat dalam mencetak dokumen besar dibanding Epson.,Negatif
1900,Printer ini punya masalah dengan kecepatan cetak.,Negatif
1901,Saya lebih memilih Epson karena kehandalannya dalam jangka panjang.,Positif
1902,Epson terlalu mahal dibanding kompetitor.,Negatif
1903,"Saya kecewa dengan printer ini, kualitas cetakannya jelek.",Negatif
1904,Printer ini punya masalah dengan kecepatan cetak.,Negatif
1905,Saya kecewa dengan layanan garansi dari Epson.,Negatif
1906,Saya kecewa dengan layanan garansi dari Epson.,Negatif
1907,Printer Epson lebih hemat tinta dibanding HP.,Positif
1908,Brother lebih hemat listrik dibanding Epson.,Negatif
1909,Xerox lebih cepat dalam mencetak dokumen besar dibanding Epson.,Negatif
1910,Saya lebih memilih Epson karena kehandalannya dalam jangka panjang.,Positif
1911,"Printer Brother lebih murah, tapi Epson lebih tahan lama.",Positif
1912,Printer ini punya masalah dengan kecepatan cetak.,Negatif
1913,"Saya mencoba Epson dan Canon, Epson lebih stabil.",Positif
1914,"Dibandingkan dengan HP, Epson lebih irit tinta.",Positif
1915,Epson lebih baik dalam cetakan hitam putih dibanding kompetitor.,Positif
1916,"Saya puas dengan kualitas Epson, lebih baik dari printer lain yang pernah saya pakai.",Positif
1917,"Saya kecewa dengan printer ini, kualitas cetakannya jelek.",Negatif
1918,Kualitas kertas yang digunakan juga mempengaruhi hasil cetakan.,Netral
1919,"Saya senang dengan hasil cetak Epson, warnanya sangat hidup.",Positif
1920,Brother lebih hemat listrik dibanding Epson.,Negatif
1921,Kualitas kertas yang digunakan juga mempengaruhi hasil cetakan.,Netral
1922,Dukungan teknis Epson lebih baik dibanding Canon.,Positif
1923,Printer HP sering mengalami masalah koneksi Wi-Fi.,Positif
1924,Canon dan Epson memiliki kelebihan masing-masing.,Netral
1925,Epson lebih baik dalam cetakan hitam putih dibanding kompetitor.,Positif
1926,Canon lebih bagus dari Epson dalam mencetak warna.,Negatif
1927,Printer ini punya masalah dengan kecepatan cetak.,Negatif
1928,Kualitas kertas yang digunakan juga mempengaruhi hasil cetakan.,Netral
1929,Epson unggul dalam efisiensi tinta dibanding Canon.,Positif
1930,Epson terlalu mahal dibanding kompetitor.,Negatif
1931,"Saya suka hasil cetak Epson, tapi harganya lumayan mahal.",Netral
1932,"Printer Brother lebih murah, tapi Epson lebih tahan lama.",Positif
1933,"Saya mencoba HP dan Epson, kualitas keduanya hampir sama.",Netral
1934,Epson lebih mudah dirawat dibanding kompetitor.,Positif
1935,"Printer Brother lebih murah, tapi Epson lebih tahan lama.",Positif
1936,Epson memiliki layanan purna jual yang lebih baik dari Brother.,Positif
1937,Harga printer Epson terlalu tinggi dibanding HP.,Negatif
1938,Xerox lebih cepat dalam mencetak dokumen besar dibanding Epson.,Negatif
1939,HP punya desain yang lebih kompak dibanding Epson.,Negatif
1940,Epson punya teknologi baru yang membuat tinta lebih irit.,Positif
1941,Brother lebih hemat listrik dibanding Epson.,Negatif
1942,Epson terlalu mahal dibanding kompetitor.,Negatif
1943,"Kualitas cetak Epson sangat tajam, lebih baik dari kompetitor.",Positif
1944,"HP lebih murah, tapi Epson lebih awet.",Positif
1945,Printer Epson cepat panas saat mencetak banyak dokumen.,Negatif
1946,Epson memiliki layanan purna jual yang lebih baik dari Brother.,Positif
1947,Kualitas kertas yang digunakan juga mempengaruhi hasil cetakan.,Netral
1948,"Epson punya banyak fitur, tapi harganya sedikit lebih mahal dari HP.",Netral
1949,Epson lebih baik untuk cetak foto dibanding kompetitor.,Positif
1950,"Dibandingkan dengan HP, Epson lebih irit tinta.",Positif
1951,Printer Epson cepat panas saat mencetak banyak dokumen.,Negatif
1952,"Kualitas cetak Epson sangat tajam, lebih baik dari kompetitor.",Positif
1953,"Saya puas dengan kualitas Epson, lebih baik dari printer lain yang pernah saya pakai.",Positif
1954,"Saya mencoba HP dan Epson, kualitas keduanya hampir sama.",Netral
1955,"Saya suka hasil cetak Epson, tapi harganya lumayan mahal.",Netral
1956,Saya lebih suka Canon karena kualitas warna lebih tajam.,Negatif
1957,Canon memiliki lebih banyak opsi printer dibanding Epson.,Negatif
1958,Printer HP sering mengalami masalah koneksi Wi-Fi.,Positif
1959,Brother lebih hemat listrik dibanding Epson.,Negatif
1960,Brother lebih hemat listrik dibanding Epson.,Negatif
1961,Epson lebih baik dalam cetakan hitam putih dibanding kompetitor.,Positif
1962,Epson lebih baik untuk cetak foto dibanding kompetitor.,Positif
1963,Epson memiliki layanan purna jual yang lebih baik dari Brother.,Positif
1964,Saya kecewa dengan layanan garansi dari Epson.,Negatif
1965,"Saya kecewa dengan printer ini, kualitas cetakannya jelek.",Negatif
1966,"Dibandingkan dengan HP, Epson lebih irit tinta.",Positif
1967,"Saya puas dengan kualitas Epson, lebih baik dari printer lain yang pernah saya pakai.",Positif
1968,Brother lebih baik untuk cetak dokumen teks dibanding Epson.,Negatif
1969,Xerox lebih cepat dalam mencetak dokumen besar dibanding Epson.,Negatif
1970,Printer ini punya masalah dengan kecepatan cetak.,Negatif
1971,"Saya mencoba HP dan Epson, kualitas keduanya hampir sama.",Netral
1972,Dukungan teknis Epson lebih baik dibanding Canon.,Positif
1973,Dukungan teknis Epson lebih baik dibanding Canon.,Positif
1974,Epson terlalu mahal dibanding kompetitor.,Negatif
1975,Printer Epson cepat panas saat mencetak banyak dokumen.,Negatif
1976,Epson memberikan hasil cetak yang konsisten dibanding HP.,Positif
1977,Epson lebih mudah dirawat dibanding kompetitor.,Positif
1978,"Saya mencoba Epson dan Canon, Epson lebih stabil.",Positif
1979,Canon memiliki lebih banyak opsi printer dibanding Epson.,Negatif
1980,"Saya menggunakan Epson selama 5 tahun, masih bekerja dengan baik.",Positif
1981,Printer Epson cepat panas saat mencetak banyak dokumen.,Negatif
1982,Printer Epson ini sangat bagus dan awet.,Positif
1983,"Printer Brother lebih murah, tapi Epson lebih tahan lama.",Positif
1984,Canon dan Epson memiliki kelebihan masing-masing.,Netral
1985,Printer ini punya masalah dengan kecepatan cetak.,Negatif
1986,"Dibandingkan dengan HP, Epson lebih irit tinta.",Positif
1987,Xerox lebih cepat dalam mencetak dokumen besar dibanding Epson.,Negatif
1988,Brother lebih baik untuk cetak dokumen teks dibanding Epson.,Negatif
1989,"Saya menggunakan Epson selama 5 tahun, masih bekerja dengan baik.",Positif
1990,Epson memberikan hasil cetak yang konsisten dibanding HP.,Positif
1991,"Kualitas cetak Epson sangat tajam, lebih baik dari kompetitor.",Positif
1992,Harga printer Epson terlalu tinggi dibanding HP.,Negatif
1993,"Saya mencoba Epson dan Canon, Epson lebih stabil.",Positif
1994,Canon lebih bagus dari Epson dalam mencetak warna.,Negatif
1995,Printer Epson punya banyak pilihan tinta yang murah.,Positif
1996,Printer HP sering mengalami masalah koneksi Wi-Fi.,Positif
1997,Printer Epson punya banyak pilihan tinta yang murah.,Positif
1998,Canon memiliki lebih banyak opsi printer dibanding Epson.,Negatif
1999,Canon dan Epson memiliki kelebihan masing-masing.,Netral
2000,Canon dan Epson memiliki kelebihan masing-masing.,Netral
2001,"Dibandingkan dengan HP, Epson lebih irit tinta.",Positif
2002,HP punya desain yang lebih kompak dibanding Epson.,Negatif
2003,Epson memiliki layanan purna jual yang lebih baik dari Brother.,Positif
2004,"HP lebih murah, tapi Epson lebih awet.",Positif
2005,"Kualitas cetak Epson sangat tajam, lebih baik dari kompetitor.",Positif
2006,Epson lebih baik untuk cetak foto dibanding kompetitor.,Positif
2007,Saya kecewa dengan layanan garansi dari Epson.,Negatif
2008,Epson punya teknologi baru yang membuat tinta lebih irit.,Positif
2009,Kualitas kertas yang digunakan juga mempengaruhi hasil cetakan.,Netral
2010,"Printer ini sering macet, saya kecewa.",Negatif
2011,Saya lebih memilih Epson karena kehandalannya dalam jangka panjang.,Positif
2012,Canon dan Epson memiliki kelebihan masing-masing.,Netral
2013,Epson punya teknologi baru yang membuat tinta lebih irit.,Positif
2014,Epson memiliki layanan purna jual yang lebih baik dari Brother.,Positif
2015,"Dibandingkan dengan HP, Epson lebih irit tinta.",Positif
2016,"Saya menggunakan Epson selama 5 tahun, masih bekerja dengan baik.",Positif
2017,"Saya mencoba Epson dan Canon, Epson lebih stabil.",Positif
2018,Epson lebih baik untuk cetak foto dibanding kompetitor.,Positif
2019,"Printer Brother lebih murah, tapi Epson lebih tahan lama.",Positif
2020,Printer Epson lebih hemat tinta dibanding HP.,Positif
2021,Epson memberikan hasil cetak yang konsisten dibanding HP.,Positif
2022,Printer HP lebih mahal tapi kualitasnya sama saja dengan Epson.,Netral
2023,Printer Epson lebih hemat tinta dibanding HP.,Positif
2024,Printer Epson punya banyak pilihan tinta yang murah.,Positif
2025,"Saya mencoba HP dan Epson, kualitas keduanya hampir sama.",Netral
2026,"Saya puas dengan kualitas Epson, lebih baik dari printer lain yang pernah saya pakai.",Positif
2027,Saya lebih suka Canon karena kualitas warna lebih tajam.,Negatif
2028,Canon lebih cepat dalam mencetak foto dibanding Epson.,Negatif
2029,Printer Epson ini sangat bagus dan awet.,Positif
2030,"Printer ini sering macet, saya kecewa.",Negatif
2031,Saya kecewa dengan layanan garansi dari Epson.,Negatif
2032,"Saya senang dengan hasil cetak Epson, warnanya sangat hidup.",Positif
2033,Dukungan teknis Epson lebih baik dibanding Canon.,Positif
2034,"Dibandingkan dengan HP, Epson lebih irit tinta.",Positif
2035,Epson terlalu mahal dibanding kompetitor.,Negatif
2036,"Saya kecewa dengan printer ini, kualitas cetakannya jelek.",Negatif
2037,Kualitas kertas yang digunakan juga mempengaruhi hasil cetakan.,Netral
2038,Epson memiliki layanan purna jual yang lebih baik dari Brother.,Positif
2039,Canon lebih bagus dari Epson dalam mencetak warna.,Negatif
2040,"Printer ini sering macet, saya kecewa.",Negatif
2041,Canon lebih awet dibanding Epson.,Negatif
2042,"Kualitas cetak Epson sangat tajam, lebih baik dari kompetitor.",Positif
2043,Printer ini punya masalah dengan kecepatan cetak.,Negatif
2044,Xerox lebih cepat dalam mencetak dokumen besar dibanding Epson.,Negatif
2045,Printer ini punya masalah dengan kecepatan cetak.,Negatif
2046,Epson lebih baik dalam cetakan hitam putih dibanding kompetitor.,Positif
2047,Brother lebih hemat listrik dibanding Epson.,Negatif
2048,Brother lebih baik untuk cetak dokumen teks dibanding Epson.,Negatif
2049,Canon lebih bagus dari Epson dalam mencetak warna.,Negatif
2050,Printer Epson ini sangat bagus dan awet.,Positif
2051,Canon lebih cepat dalam mencetak foto dibanding Epson.,Negatif
2052,"Epson punya banyak fitur, tapi harganya sedikit lebih mahal dari HP.",Netral
2053,Saya kecewa dengan layanan garansi dari Epson.,Negatif
2054,"Kualitas cetak Epson sangat tajam, lebih baik dari kompetitor.",Positif
2055,Epson memiliki layanan purna jual yang lebih baik dari Brother.,Positif
2056,Canon lebih cepat dalam mencetak foto dibanding Epson.,Negatif
2057,"Saya puas dengan kualitas Epson, lebih baik dari printer lain yang pernah saya pakai.",Positif
2058,Printer HP sering mengalami masalah koneksi Wi-Fi.,Positif
2059,Saya lebih memilih Epson karena kehandalannya dalam jangka panjang.,Positif
2060,"Printer ini sering macet, saya kecewa.",Negatif
2061,"Saya mencoba Epson dan Canon, Epson lebih stabil.",Positif
2062,Epson unggul dalam efisiensi tinta dibanding Canon.,Positif
2063,Saya lebih suka Canon karena kualitas warna lebih tajam.,Negatif
